@lat	@lon	addr:street	addr:housenumber	name
50.0689553	19.9209802	Stanisława Konarskiego	25	
50.0677907	19.9172497	Czarnowiejska	77	
50.0725608	19.9098116	Mariana Smoluchowskiego	8	
50.0614204	19.9211610	Oleandry	6	
50.0737422	19.9060829	Obopólna	6	
50.0722505	19.9096737	Mariana Smoluchowskiego	10	
50.0687169	19.9180979	Urzędnicza	16	
50.0730088	19.9123308	Leopolda Staffa	5	
50.0682345	19.9195486	Fryderyka Chopina	23	
50.0688605	19.9103537	Toruńska	5	
50.0712724	19.9152284	Juliusza Lea	41	
50.0712178	19.9088684	Stanisława Skarbińskiego	12	
50.0709450	19.9155176	Juliusza Lea	34	
50.0699025	19.9169842	Spokojna	32	
50.0712491	19.9170927	Nowowiejska	32	
50.0697342	19.9156859	Chocimska	17	
50.0697119	19.9221438	Juliusza Lea	7c	
50.0712527	19.9154110	Juliusza Lea	39	
50.0690044	19.9205767	Stanisława Konarskiego	24	
50.0684603	19.9180762	Urzędnicza	12	
50.0703755	19.9158729	Chocimska	21	
50.0709801	19.9099819	Stanisława Skarbińskiego	4	
50.0696324	19.9227148	Juliusza Lea	7a	
50.0733031	19.9110110	Leopolda Staffa	9	
50.0684011	19.9184488	Urzędnicza	7	
50.0722261	19.9171946	Królewska	82	
50.0663694	19.9142959	Miechowska	18	
50.0701416	19.9192229	Juliusza Lea	16a	
50.0728639	19.9129808	Leopolda Staffa	3	
50.0686259	19.9105872	Toruńska	20	
50.0672221	19.9140879	Miechowska	3	
50.0655661	19.9066644	Walerego Goetla	3	
50.0673862	19.9152753	Czarnowiejska	80	Małopolska Izba Inżynierów Budownictwa
50.0732306	19.9066204	Obopólna	7b	
50.0689752	19.9213805	Fryderyka Chopina	11	
50.0698552	19.9202812	Juliusza Lea	14	
50.0710169	19.9096626	Stanisława Skarbińskiego	8	
50.0688528	19.9209882	Stanisława Konarskiego	23	
50.0677502	19.9166719	Czarnowiejska	87	
50.0669889	19.9211513	Czarnowiejska	47a	
50.0689695	19.9099962	Toruńska	11	
50.0691690	19.9209643	Stanisława Konarskiego	29	
50.0698670	19.9176726	Spokojna	31	
50.0658047	19.9061478	Walerego Goetla	11	
50.0714980	19.9070349	Gramatyka	8	
50.0659703	19.9047159	Olimpijska	15A	
50.0694264	19.9156402	Chocimska	13	
50.0691485	19.9176393	Ogrodniczek	9	
50.0730941	19.9063274	Obopólna	12	
50.0655966	19.9065641	Walerego Goetla	5	
50.0710059	19.9098126	Stanisława Skarbińskiego	6	
50.0718863	19.9100631	Juliusza Lea	79	
50.0692787	19.9209504	Stanisława Konarskiego	31	
50.0713836	19.9075215	Stanisława Skarbińskiego	16	
50.0712792	19.9166025	Nowowiejska	35	
50.0669714	19.9145604	Miechowska	6	
50.0675323	19.9128195	Kawiory	16	
50.0668324	19.9219751	Czarnowiejska	39	
50.0684452	19.9168630	Spokojna	8	
50.0702025	19.9202243	Juliusza Lea	15a	
50.0707066	19.9183962	Juliusza Lea	21b	
50.0686554	19.9184823	Urzędnicza	11	
50.0740791	19.9062146	Obopólna	6a	
50.0728829	19.9138131	Kronikarza Galla	19	
50.0688348	19.9205769	Stanisława Konarskiego	20	
50.0659197	19.9058769	Walerego Goetla	15	
50.0664871	19.9143137	Miechowska	16	
50.0696020	19.9212699	Juliusza Lea	10b	
50.0708093	19.9179293	Juliusza Lea	23	
50.0692094	19.9185597	Urzędnicza	17	
50.0671146	19.9140380	Miechowska	5	
50.0656689	19.9083828	Władysława Reymonta	22a	
50.0675743	19.9125268	Kawiory	20	
50.0694685	19.9186063	Urzędnicza	21	
50.0715357	19.9103596	Juliusza Lea	62	
50.0682037	19.9180181	Urzędnicza	8	
50.0731572	19.9116673	Leopolda Staffa	7	
50.0715286	19.9104968	Juliusza Lea	60	
50.0658289	19.9060687	Walerego Goetla	13	
50.0702469	19.9213586	Stanisława Konarskiego	43	
50.0657196	19.9063144	Walerego Goetla	9	
50.0731257	19.9066124	Obopólna	7a	
50.0707404	19.9217487	Stanisława Konarskiego	45	
50.0693079	19.9205487	Stanisława Konarskiego	28	
50.0675184	19.9129481	Kawiory	14	
50.0720382	19.9176168	Nowowiejska	20	
50.0675473	19.9126900	Kawiory	18	
50.0688440	19.9181121	Urzędnicza	18	
50.0673638	19.9148980	Czarnowiejska	82	
50.0726604	19.9066111	Obopólna	3a	
50.0668859	19.9139592	Miechowska	5b	
50.0696763	19.9205337	Stanisława Konarskiego	34	
50.0692806	19.9171464	Spokojna	22	
50.0716232	19.9071147	Gramatyka	6	
50.0706302	19.9199428	Królewska	38	
50.0677255	19.9207664	Stanisława Konarskiego	11	
50.0732317	19.9063327	Obopólna	14	
50.0711623	19.9161416	Juliusza Lea	33	
50.0603542	19.9200602	Aleja 3 Maja	9	
50.0687157	19.9205977	Stanisława Konarskiego	18	
50.0710446	19.9199642	Królewska	44	
50.0706995	19.9185986	Juliusza Lea	21a	
50.0650231	19.9034727	Piastowska	33a	
50.0708542	19.9222336	Królewska	18	
50.0688608	19.9221031	Fryderyka Chopina	7	
50.0706227	19.9172067	Juliusza Lea	24	
50.0670546	19.9096208	Władysława Reymonta	25	
50.0684586	19.9219415	Fryderyka Chopina	14	
50.0712943	19.9194590	Urzędnicza	43	
50.0709665	19.9128290	Misjonarska	37	
50.0685857	19.9223676	Fryderyka Chopina	10	
50.0706056	19.9230302	Królewska	12	
50.0677261	19.9197058	Czarnowiejska	59a	
50.0695566	19.9214633	Juliusza Lea	10a	
50.0727178	19.9111045	Leopolda Staffa	8	
50.0685301	19.9184697	Urzędnicza	9	
50.0696300	19.9171957	Spokojna	28	
50.0672964	19.9206285	Stanisława Konarskiego	3	
50.0686398	19.9225469	Fryderyka Chopina	8	
50.0674579	19.9133615	Kawiory	8	
50.0708429	19.9206725	Królewska	30	
50.0675034	19.9130806	Kawiory	12	
50.0662119	19.9046370	Walerego Goetla	33	
50.0682686	19.9184465	Urzędnicza	5	
50.0692641	19.9181716	Urzędnicza	22	
50.0674003	19.9206762	Stanisława Konarskiego	5	
50.0707601	19.9225105	Królewska	16	
50.0676831	19.9224871	Symfoniczna	3	
50.0692854	19.9163439	Za Targiem	4	
50.0676153	19.9207336	Stanisława Konarskiego	9	
50.0682763	19.9225940	Mieczysława Karłowicza	5	
50.0718448	19.9076772	Juliusza Lea	92	
50.0706341	19.9155024	Chocimska	28	
50.0679284	19.9208941	Stanisława Konarskiego	15	
50.0690039	19.9225645	Fryderyka Chopina	3	
50.0730085	19.9138887	Kronikarza Galla	17	
50.0667837	19.9178311	Czarnowiejska	30	
50.0702383	19.9240609	Królewska	4	Komisariat Policji IV w Krakowie
50.0711509	19.9212901	Królewska	24	
50.0685233	19.9221621	Fryderyka Chopina	12	
50.0672275	19.9228349	Karola Szymanowskiego	11	
50.0661626	19.9050416	Walerego Goetla	27	
50.0707430	19.9155181	Chocimska	30	
50.0687468	19.9209981	Stanisława Konarskiego	21a	
50.0743217	19.9067420	Obopólna	21	
50.0710019	19.9187876	Urzędnicza	38	
50.0713037	19.9063787	Gramatyka	7a	
50.0682933	19.9174612	Spokojna	7	
50.0712791	19.9082111	Stanisława Skarbińskiego	14	
50.0708073	19.9213137	Stanisława Konarskiego	50	
50.0661863	19.9047951	Walerego Goetla	31a	
50.0696323	19.9176418	Spokojna	27	
50.0711149	19.9188585	Urzędnicza	40	
50.0680783	19.9142521	Czarnowiejska	101	
50.0695128	19.9171800	Spokojna	26	
50.0707108	19.9196533	Królewska	40	
50.0712307	19.9200869	Królewska	46	
50.0691642	19.9171380	Spokojna	20	
50.0682943	19.9197307	Fryderyka Chopina	21	
50.0686397	19.9104194	Toruńska	22	
50.0710274	19.9207990	Królewska	28	
50.0607315	19.9175027	Aleja 3 Maja	11	Jordanówka
50.0666797	19.9193624	Aleja Adama Mickiewicza	30	
50.0676010	19.9123364	Kawiory	22	
50.0692661	19.9228598	Juliusza Lea	4	
50.0725578	19.9160013	Królewska	86	Małopolska Policealna Szkoła Masażu nr 2 z Oddziałami Integracyjnymi w Krakowie
50.0705167	19.9154861	Chocimska	26	
50.0660917	19.9053224	Walerego Goetla	23	
50.0704777	19.9210422	Stanisława Konarskiego	44	
50.0706637	19.9227825	Królewska	14	
50.0709046	19.9213905	Stanisława Konarskiego	52	
50.0752984	19.9064894	Piastowska	59	
50.0702592	19.9173172	Juliusza Lea	22b	
50.0695896	19.9240283	Plac Inwalidów	3	
50.0676793	19.9192798	Czarnowiejska	63	
50.0680558	19.9174436	Spokojna	3	
50.0698072	19.9235217	Józefitów	18	
50.0711522	19.9193675	Urzędnicza	41	
50.0668870	19.9222466	Karola Szymanowskiego	14	
50.0685984	19.9210366	Stanisława Konarskiego	21	
50.0675073	19.9206989	Stanisława Konarskiego	7	
50.0676175	19.9121434	Kawiory	24	
50.0714353	19.9195509	Urzędnicza	45	
50.0685979	19.9232050	Karola Szymanowskiego	2	
50.0735100	19.9122371	Królewska	92	
50.0717200	19.9174050	Nowowiejska	24	
50.0707112	19.9212333	Stanisława Konarskiego	48	
50.0741961	19.9067025	Obopólna	19	
50.0695500	19.9205445	Stanisława Konarskiego	32	
50.0731748	19.9070963	Warmijska	9b	
50.0704664	19.9057459	Piastowska	47	Scena Piast
50.0705982	19.9211487	Stanisława Konarskiego	46	
50.0702208	19.9208566	Stanisława Konarskiego	40	
50.0680830	19.9205167	Stanisława Konarskiego	12	
50.0658443	19.9039506	Olimpijska	19	
50.0563511	19.9063761	Emaus	28b	
50.0454255	19.8831641	Rybna	3	
50.0680378	19.8771160	Podłącze	42	
50.0588989	19.9015386	Emaus	35i	
50.0482129	19.8826712	Kamedulska	5	
50.0643590	19.8830403	Jana Zygmunta Robla	2	
50.0531586	19.9100101	Gontyna	14	
50.0588793	19.9022792	Emaus	35c	
50.0674193	19.8784777	Podłącze	32	
50.0665357	19.8855229	Złota	1a	
50.0591482	19.8941362	Doktora Mieczysława Owcy-Orwicza	6	
50.0587843	19.8960398	Królowej Jadwigi	136c	
50.0492912	19.8905494	Księcia Józefa	103b	
50.0537539	19.9102446	Władysława Ludwika Anczyca	9	
50.0515218	19.9061387	Ukryta	14	
50.0520830	19.8955918	Wodociągowa	12	
50.0664262	19.8853244	Złota	3	
50.0679498	19.8760014	Jesionowa	11c	
50.0573763	19.9000238	Vlastimila Hofmana	5	
50.0617903	19.8925704	Józefa Korzeniowskiego	25a	
50.0592183	19.8714072	Cedrowa	4	
50.0665700	19.8774130	Franciszka Bielaka	14	
50.0612024	19.8908494	Antoniego Odyńca	1	
50.0631999	19.8747311	28 Lipca 1943	22	
50.0679106	19.8785215	Podłącze	33	
50.0549742	19.9092448	Królowej Jadwigi	39	
50.0535565	19.9112580	Władysława Ludwika Anczyca	3	
50.0679856	19.8758914	Jesionowa	11b	
50.0673648	19.8808223	Stanisława Ciechanowskiego	19	
50.0625022	19.8854307	Królowej Jadwigi	190e	
50.0646598	19.8835513	Jana Zygmunta Robla	6	
50.0662138	19.8869703	Strzelnica	8	
50.0626992	19.8855433	Królowej Jadwigi	190d	
50.0538260	19.9097219	Świętej Bronisławy	21	
50.0586735	19.8948267	Królowej Jadwigi	140a	
50.0555679	19.9054437	Królowej Jadwigi	74	
50.0665027	19.8799982	Podłącze	18	
50.0607327	19.8968804	Ludwika Węgierskiego	15	
50.0621608	19.8920567	Józefa Korzeniowskiego	27a	
50.0661101	19.8815943	Feliksa Kopery	4	
50.0631977	19.8797455	Koło Strzelnicy	18	
50.0575124	19.8974774	Vlastimila Hofmana	22	Szkoła muzyczna
50.0627092	19.8752825	Poręba	32	
50.0642469	19.8772007	Berberysowa	16	
50.0656920	19.8812853	Podłącze	6	
50.0552998	19.9062852	Królowej Jadwigi	68	
50.0671368	19.8770809	Tadeusza Rogalskiego	19	
50.0494197	19.8758627	Józefa Herzoga	8	
50.0570679	19.9046921	Emaus	29	
50.0678789	19.8774051	Podłącze	40	
50.0482832	19.8965132	Księcia Józefa	75b	
50.0666494	19.8825389	Ludmiły Korbutowej	26b	
50.0595562	19.8931158	Jana Sawickiego	13	
50.0523576	19.9084780	Białe Wzgórze	14	
50.0570157	19.8983890	Vlastimila Hofmana	15	
50.0514035	19.8954526	Wodociągowa	20	
50.0478493	19.8902652	Księcia Józefa	103	
50.0647180	19.8820789	Królowej Jadwigi	189b	
50.0657664	19.8848151	Franciszka Pększyca-Grudzińskiego	36	
50.0621955	19.8799347	Poręba	1	
50.0447561	19.8881705	Do Przystani	12a	
50.0481418	19.8754230	Kamedulska	60	
50.0605025	19.8920420	Królowej Jadwigi	162a	
50.0592771	19.8727642	Cedrowa	11	
50.0611216	19.8898498	Pod Sikornikiem	9	
50.0579800	19.8938516	Jana Sawickiego	4b	
50.0605436	19.8857619	Pod Sikornikiem	34	
50.0677692	19.8787733	Podłącze	31	
50.0630543	19.8760068	Berberysowa	2	
50.0618694	19.8841689	Pod Sikornikiem	43	
50.0625466	19.8789165	Poręba	7a	
50.0672358	19.8781848	Tadeusza Rogalskiego	14	
50.0674535	19.8815403	Ludmiły Korbutowej	38	
50.0570642	19.8979949	Vlastimila Hofmana	17	
50.0625083	19.8890949	Józefa Korzeniowskiego	35	
50.0540154	19.9115087	Królowej Jadwigi	30a	
50.0668574	19.8814821	Feliksa Kopery	9	
50.0578972	19.8939679	Jana Sawickiego	4a	
50.0573889	19.9008355	Królowej Jadwigi	101	
50.0647889	19.8845948	Zygmunta Wyrobka	10	
50.0635206	19.8742818	28 Lipca 1943	15	
50.0673696	19.8766667	Tadeusza Rogalskiego	27	
50.0504100	19.8733103	Jodłowa	36	
50.0598387	19.8959684	Ludwika Węgierskiego	5	
50.0587338	19.8715559	Starowolska	22b	
50.0623573	19.8781585	Poręba	16	
50.0477988	19.8738340	Adolfa Szyszki-Bohusza	38	
50.0621911	19.8788580	Poręba	10	
50.0574433	19.8969306	Vlastimila Hofmana	26	
50.0436564	19.8812893	Rybna	18	
50.0588664	19.8986221	Piastowska	4	
50.0574480	19.8979035	Vlastimila Hofmana	18	
50.0483014	19.8813297	Kamedulska	11	
50.0603315	19.8943883	Eugeniusza Romera	2	
50.0522237	19.9092032	Księcia Józefa	31	
50.0480066	19.8894059	Księcia Józefa	105a	
50.0603799	19.8984194	Słonecznikowa	2a	
50.0655578	19.8814962	Podłącze	4	
50.0627589	19.8903629	Józefa Korzeniowskiego	29	
50.0652146	19.8798212	Czeremchowa	2a	
50.0656477	19.8775552	Królowej Jadwigi	209a	
50.0631621	19.8833039	Królowej Jadwigi	200a	
50.0505583	19.8759950	Nietoperzy	14	
50.0643416	19.8856632	Tadeusza Wyrwy-Furgalskiego	13	
50.0600376	19.8947043	Królowej Jadwigi	135	
50.0668058	19.8783456	Tadeusza Rogalskiego	9	
50.0636074	19.8849243	Tadeusza Wyrwy-Furgalskiego	1	
50.0664069	19.8802031	Podłącze	16	
50.0488006	19.8974568	Księcia Józefa	73	
50.0609236	19.8920111	Stanisława Tondosa	1	
50.0626239	19.8786502	Poręba	9	
50.0481281	19.8939019	Księcia Józefa	87c	
50.0655681	19.8842725	Franciszka Pększyca-Grudzińskiego	29	
50.0450076	19.8881377	Do Przystani	12	
50.0628125	19.8856311	Królowej Jadwigi	190a	
50.0483486	19.8715684	Jodłowa	8	
50.0568452	19.9003718	Królowej Jadwigi	106	
50.0667555	19.8859174	Złota	1	
50.0633375	19.8776237	Pod Sulnikiem	18	
50.0623044	19.8908081	Józefa Korzeniowskiego	27g	
50.0655348	19.8863092	Franciszka Pększyca-Grudzińskiego	28a	
50.0596393	19.8972672	Słonecznikowa	5a	
50.0671224	19.8797036	Podłącze	19	
50.0474057	19.8719050	Kiejstuta Żemaitisa	4	
50.0653989	19.8844911	Franciszka Pększyca-Grudzińskiego	27	
50.0518900	19.9081319	Białe Wzgórze	11	
50.0624168	19.8868779	Lajkonika	2	
50.0657585	19.8748054	Królowej Jadwigi	252	Buczek
50.0610832	19.8713300	Starowolska	4	
50.0622848	19.8909820	Józefa Korzeniowskiego	27f	
50.0582176	19.8972429	Królowej Jadwigi	128a	
50.0528165	19.9110211	Gontyna	7	
50.0606908	19.8935305	Królowej Jadwigi	139a	
50.0670815	19.8839441	Ludmiły Korbutowej	36a	
50.0621113	19.8879189	Królowej Jadwigi	182b	
50.0549197	19.9080302	Królowej Jadwigi	56b	
50.0610671	19.8902563	Królowej Jadwigi	170a	
50.0644493	19.8749575	28 Lipca 1943	9a	
50.0657006	19.8808268	Czeremchowa	7	
50.0567439	19.9018231	Królowej Jadwigi	98	
50.0484582	19.8789358	Kamedulska	30	
50.0653035	19.8765290	Królowej Jadwigi	246	
50.0591955	19.8716272	Cedrowa	4b	
50.0641239	19.8848013	Tadeusza Wyrwy-Furgalskiego	10	
50.0603234	19.8987552	Emaus	39	
50.0510529	19.9073904	Księcia Józefa	51	
50.0618430	19.8908519	Józefa Korzeniowskiego	26a	
50.0673820	19.8772490	Tadeusza Rogalskiego	26	
50.0614976	19.8914284	Królowej Jadwigi	151a	
50.0535264	19.9130742	Królowej Jadwigi	16	
50.0590670	19.8938699	Doktora Mieczysława Owcy-Orwicza	8	
50.0515143	19.9072233	Ukryta	17	
50.0481784	19.8769619	Kamedulska	50	
50.0669271	19.8813573	Feliksa Kopery	11	
50.0618239	19.8909400	Józefa Korzeniowskiego	26b	
50.0656827	19.8859091	Strzelnica	4	
50.0498596	19.8742519	Przegorzalska	14	
50.0623676	19.8755602	Poręba	34a	
50.0665326	19.8807052	Podłącze	13	
50.0596928	19.8963133	Ludwika Węgierskiego	6	
50.0520237	19.9086044	Białe Wzgórze	3	
50.0671795	19.8765341	Tadeusza Rogalskiego	25	
50.0607708	19.8943779	Eugeniusza Romera	5	
50.0679208	19.8761358	Jesionowa	11d	
50.0527381	19.9102667	Gontyna	10	
50.0550822	19.9112435	Emaus	19a	
50.0531244	19.9093529	Świętej Bronisławy	26	
50.0642958	19.8855975	Tadeusza Wyrwy-Furgalskiego	11	
50.0664030	19.8807673	Podłącze	11	
50.0594735	19.8961502	Ludwika Węgierskiego	4	
50.0650120	19.8755402	28 Lipca 1943	5	
50.0474048	19.8786896	Księcia Józefa	129	
50.0601352	19.8945829	Królowej Jadwigi	137	
50.0646077	19.8798166	Koło Strzelnicy	2	
50.0588971	19.8998652	Leszczynowa	5	
50.0663618	19.8791463	Tadeusza Rogalskiego	1	
50.0578216	19.9003852	Królowej Jadwigi	103	
50.0581382	19.8986599	Królowej Jadwigi	122	
50.0543921	19.9108945	Królowej Jadwigi	34	
50.0668200	19.8757666	Tadeusza Rogalskiego	37	
50.0639716	19.8793693	Koło Strzelnicy	4	
50.0636845	19.8779327	Pod Sulnikiem	14	
50.0614870	19.8910001	Antoniego Odyńca	5	
50.0650576	19.8853594	Franciszka Pększyca-Grudzińskiego	19	
50.0619171	19.8839918	Pod Sikornikiem	43a	
50.0610983	19.8901831	Królowej Jadwigi	170b	
50.0625804	19.8762995	Poręba	26	
50.0644456	19.8873157	Franciszka Pększyca-Grudzińskiego	5	
50.0592936	19.8989561	Piastowska	8a	
50.0662018	19.8771654	Franciszka Bielaka	11	
50.0541147	19.9110965	Królowej Jadwigi	32c	
50.0502404	19.9016550	Jacka Malczewskiego	45	"Fort N-1 ""Zwierzyniec"""
50.0624156	19.8727114	28 Lipca 1943	32c	
50.0671501	19.8760031	Tadeusza Rogalskiego	35	
50.0480115	19.8877009	Księcia Józefa	109a	
50.0478623	19.8741549	Adolfa Szyszki-Bohusza	32	
50.0576000	19.9015191	Królowej Jadwigi	99a	
50.0613823	19.8895457	Pod Sikornikiem	15a	
50.0598811	19.8965008	Ludwika Węgierskiego	8	
50.0664856	19.8779389	Franciszka Bielaka	10	
50.0486457	19.8793196	Kamedulska	21	
50.0609782	19.8887377	Pod Sikornikiem	22	
50.0634972	19.8777970	Pod Sulnikiem	16	
50.0632763	19.8797809	Koło Strzelnicy	16	
50.0555682	19.9051411	Królowej Jadwigi	74a	
50.0628899	19.8852833	Królowej Jadwigi	190b	
50.0494525	19.8750322	Jerzego Dobrzyckiego	7	
50.0673187	19.8748254	Jesionowa	5	
50.0468192	19.8821782	Księcia Józefa	123b	
50.0676330	19.8768696	Tadeusza Rogalskiego	30	
50.0636663	19.8760670	Berberysowa	5	
50.0610166	19.8855529	Pod Sikornikiem	36	
50.0573311	19.8960001	Vlastimila Hofmana	32	
50.0516672	19.9086408	Księcia Józefa	37	
50.0693867	19.8769890	Jesionowa	21	
50.0601520	19.8962554	Ludwika Węgierskiego	9	
50.0676156	19.8780220	Podłącze	36	
50.0584713	19.9008958	Leszczynowa	13a	
50.0591887	19.8740317	Cedrowa	17	
50.0573658	19.9013092	Królowej Jadwigi	99	
50.0657613	19.8831579	Ludmiły Korbutowej	7	
50.0656860	19.8822757	Ludmiły Korbutowej	14	
50.0606660	19.8840533	Pod Sikornikiem	48	
50.0645988	19.8852474	Tadeusza Wyrwy-Furgalskiego	16	
50.0593674	19.8978008	Słonecznikowa	10	
50.0642705	19.8779897	Pod Sulnikiem	8	
50.0590875	19.9018294	Emaus	35h	
50.0609868	19.8884036	Pod Sikornikiem	24	
50.0678476	19.8807292	Ludmiły Korbutowej	42	
50.0478586	19.8746775	Adolfa Szyszki-Bohusza	26	
50.0630498	19.8808845	Koło Strzelnicy	5	
50.0602725	19.8969096	Ludwika Węgierskiego	12	
50.0638449	19.8862894	Klemensa Bąkowskiego	5	
50.0483876	19.8959553	Wodociągowa	54	
50.0637046	19.8735895	28 Lipca 1943	17	
50.0637279	19.8791114	Koło Strzelnicy	8	
50.0625832	19.8887155	Józefa Korzeniowskiego	37	
50.0682262	19.8768520	Podłącze	44	
50.0511048	19.9075249	Księcia Józefa	49	
50.0538501	19.9128888	Królowej Jadwigi	20	
50.0524338	19.9113780	Gontyna	6	
50.0620217	19.8746080	28 Lipca 1943	30a	
50.0659523	19.8864581	Strzelnica	6	
50.0487315	19.8744511	Kamedulska	51a	
50.0616071	19.8863785	Lajkonika	10	
50.0608070	19.8847262	Pod Sikornikiem	44a	
50.0495631	19.8764627	Nietoperzy	5	
50.0589273	19.8984053	Doktora Tadeusza Kudlińskiego	5	
50.0492456	19.8775216	Kamedulska	40	
50.0669451	19.8776131	Tadeusza Rogalskiego	15	
50.0505419	19.8786131	Uboczna	7	
50.0629160	19.8851766	Królowej Jadwigi	190c	
50.0517233	19.9077019	Ukryta	7	
50.0504456	19.8738328	Jodłowa	40	
50.0604041	19.8923297	Królowej Jadwigi	162	
50.0564582	19.9024320	Królowej Jadwigi	90	
50.0635640	19.8797455	Koło Strzelnicy	12	
50.0624341	19.8770820	Poręba	22	
50.0614090	19.8881392	Pod Sikornikiem	19	
50.0662090	19.8805009	Podłącze	14	
50.0585944	19.8958131	Zimorodków	3	
50.0482158	19.8959059	Księcia Józefa	81	
50.0560232	19.9072206	Emaus	27a	
50.0478940	19.8917079	Księcia Józefa	95	
50.0555849	19.9067973	Królowej Jadwigi	61	
50.0579533	19.8944161	Jana Sawickiego	4c	
50.0669566	19.8809649	Stanisława Ciechanowskiego	26	
50.0571554	19.8957572	Vlastimila Hofmana	34	
50.0538719	19.9106254	Władysława Ludwika Anczyca	7	
50.0647717	19.8830885	Jana Zygmunta Robla	10	
50.0613235	19.8895185	Pod Sikornikiem	15	
50.0629835	19.8894323	Józefa Korzeniowskiego	33a	
50.0590432	19.8971673	Królowej Jadwigi	113	
50.0669381	19.8770442	Tadeusza Rogalskiego	21	
50.0538837	19.9133230	Królowej Jadwigi	15	
50.0531528	19.9109330	Świętej Bronisławy	16	
50.0474330	19.8780357	Księcia Józefa	131	
50.0672689	19.8787553	Podłącze	30	
50.0612875	19.8723788	Starowolska	2a	
50.0530121	19.9114859	Świętej Bronisławy	12	
50.0552461	19.9105184	Emaus	19	
50.0647976	19.8878432	Franciszka Pększyca-Grudzińskiego	10	
50.0517289	19.8955197	Wodociągowa	16	
50.0493264	19.8739756	Przegorzalska	8a	
50.0600503	19.8928849	Erazma i Stanisława Fabijańskich	6a	
50.0602837	19.8721203	Lisia	6	
50.0685810	19.8758416	Jesionowa	13	
50.0659446	19.8759204	Królowej Jadwigi	219	
50.0537572	19.9110416	Władysława Ludwika Anczyca	5	
50.0623763	19.8797747	Poręba	3	
50.0660871	19.8842151	Złota	6	
50.0598260	19.8997027	Emaus	37	
50.0645318	19.8870607	Franciszka Pększyca-Grudzińskiego	7	
50.0521498	19.9116369	Księcia Józefa	13	
50.0613239	19.8887374	Pod Sikornikiem	17	
50.0528779	19.9108115	Gontyna	9	
50.0548395	19.9113524	Emaus	18	
50.0586405	19.9027829	Emaus	35	
50.0632806	19.8886707	Piotra Borowego	10	
50.0625654	19.8894690	Józefa Korzeniowskiego	33	
50.0653341	19.8831095	Złota	14	
50.0639790	19.8742176	28 Lipca 1943	11c	
50.0687580	19.8770651	Jesionowa	15e	
50.0646341	19.8844382	Zygmunta Wyrobka	8	
50.0676943	19.8804370	Ludmiły Korbutowej	42a	
50.0507699	19.8954927	Wodociągowa	30	
